journey_id,train_no,date,route_id,station_sequence,station_code,station_name,distance,previous_station,previous_distance,section_distance,delay,previous_delay,delay_change,journey_progress,total_stations,day_of_week,is_weekend,month,source_file
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,20,PRYJ,PRAYAGRAJ JN,621.0,FTP,504.0,117.0,52.0,0.0,52.0,0.625,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,21,BDL,VINDHYACHAL,702.0,PRYJ,621.0,81.0,,52.0,,0.65625,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,22,MZP,MIRZAPUR,710.0,BDL,702.0,8.0,34.0,,,0.6875,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,23,CAR,CHUNAR,741.0,MZP,710.0,31.0,32.0,34.0,-2.0,0.71875,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,24,DDU,PT DEEN DAYAL UPADHYAY JN,773.0,CAR,741.0,32.0,4.0,32.0,-28.0,0.75,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,25,GOY,GOVINDPURI,424.0,DDU,773.0,-349.0,0.0,4.0,-4.0,0.78125,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,26,SSM,SASARAM,873.0,GOY,424.0,449.0,17.0,0.0,17.0,0.8125,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,27,DOS,DEHRI ON SONE,891.0,SSM,873.0,18.0,16.0,17.0,-1.0,0.84375,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,28,AUBR,ANUGRAHA N ROAD,908.0,DOS,891.0,17.0,15.0,16.0,-1.0,0.875,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,29,GAYA,GAYA JN,976.0,AUBR,908.0,68.0,13.0,15.0,-2.0,0.90625,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,30,PRP,PAHARPUR,1008.0,GAYA,976.0,32.0,0.0,13.0,-13.0,0.9375,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,31,KQR,KODERMA,1052.0,PRP,1008.0,44.0,22.0,0.0,22.0,0.96875,33,6,1,11,12802_running_history_with_distance.csv
12802_20251102,12802,2025-11-02,12802_ANVT_BBU,32,BBU,BHABUA ROAD,826.0,KQR,1052.0,-226.0,11.0,22.0,-11.0,1.0,33,6,1,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,0,ANVT,ANAND VIHAR TRM,0.0,,,,0.0,,,0.0,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,1,PURI,PURI,1843.0,ANVT,0.0,1843.0,-5.0,0.0,-5.0,0.03125,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,2,KUR,KHURDA ROAD JN,1800.0,PURI,1843.0,-43.0,42.0,-5.0,47.0,0.0625,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,3,BBS,BHUBANESWAR,1781.0,KUR,1800.0,-19.0,43.0,42.0,1.0,0.09375,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,4,CTC,CUTTACK,1753.0,BBS,1781.0,-28.0,51.0,43.0,8.0,0.125,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,5,JJKR,JAJPUR K ROAD,1681.0,CTC,1753.0,-72.0,30.0,51.0,-21.0,0.15625,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,6,BHC,BHADRAKH,1637.0,JJKR,1681.0,-44.0,12.0,30.0,-18.0,0.1875,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,7,BLS,BALASORE,1575.0,BHC,1637.0,-62.0,0.0,12.0,-12.0,0.21875,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,8,HIJ,HIJILLI,1463.0,BLS,1575.0,-112.0,25.0,0.0,25.0,0.25,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,9,TATA,TATANAGAR JN,1329.0,HIJ,1463.0,-134.0,1.0,25.0,-24.0,0.28125,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,10,CNI,CHANDIL JN,1293.0,TATA,1329.0,-36.0,9.0,1.0,8.0,0.3125,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,11,BBM,BARABHUM,1270.0,CNI,1293.0,-23.0,18.0,9.0,9.0,0.34375,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,12,PRR,PURULIA JN,1239.0,BBM,1270.0,-31.0,7.0,18.0,-11.0,0.375,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,13,BKSC,BOKARO STL CITY,1178.0,PRR,1239.0,-61.0,21.0,7.0,14.0,0.40625,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,14,CRP,CHANDRAPURA,1163.0,BKSC,1178.0,-15.0,28.0,21.0,7.0,0.4375,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,15,GMO,NSC BOSE J GOMO,1146.0,CRP,1163.0,-17.0,39.0,28.0,11.0,0.46875,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,16,GTS,GHATSILA,1365.0,GMO,1146.0,219.0,17.0,39.0,-22.0,0.5,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,17,HZD,HAZARIBAGH RD,1101.0,GTS,1365.0,-264.0,46.0,17.0,29.0,0.53125,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,18,PNME,PARASNATH,1128.0,HZD,1101.0,27.0,43.0,46.0,-3.0,0.5625,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,19,FTP,FATEHPUR,504.0,PNME,1128.0,-624.0,78.0,43.0,35.0,0.59375,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,20,PRYJ,PRAYAGRAJ JN,621.0,FTP,504.0,117.0,50.0,78.0,-28.0,0.625,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,21,BDL,VINDHYACHAL,702.0,PRYJ,621.0,81.0,,50.0,,0.65625,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,22,MZP,MIRZAPUR,710.0,BDL,702.0,8.0,41.0,,,0.6875,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,23,CAR,CHUNAR,741.0,MZP,710.0,31.0,41.0,41.0,0.0,0.71875,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,24,DDU,PT DEEN DAYAL UPADHYAY JN,773.0,CAR,741.0,32.0,20.0,41.0,-21.0,0.75,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,25,GOY,GOVINDPURI,424.0,DDU,773.0,-349.0,45.0,20.0,25.0,0.78125,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,26,SSM,SASARAM,873.0,GOY,424.0,449.0,20.0,45.0,-25.0,0.8125,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,27,DOS,DEHRI ON SONE,891.0,SSM,873.0,18.0,22.0,20.0,2.0,0.84375,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,28,AUBR,ANUGRAHA N ROAD,908.0,DOS,891.0,17.0,22.0,22.0,0.0,0.875,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,29,GAYA,GAYA JN,976.0,AUBR,908.0,68.0,19.0,22.0,-3.0,0.90625,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,30,PRP,PAHARPUR,1008.0,GAYA,976.0,32.0,16.0,19.0,-3.0,0.9375,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,31,KQR,KODERMA,1052.0,PRP,1008.0,44.0,23.0,16.0,7.0,0.96875,33,0,0,11,12802_running_history_with_distance.csv
12802_20251103,12802,2025-11-03,12802_ANVT_BBU,32,BBU,BHABUA ROAD,826.0,KQR,1052.0,-226.0,22.0,23.0,-1.0,1.0,33,0,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,0,ANVT,ANAND VIHAR TRM,0.0,,,,1.0,,,0.0,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,1,PURI,PURI,1843.0,ANVT,0.0,1843.0,12.0,1.0,11.0,0.03125,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,2,KUR,KHURDA ROAD JN,1800.0,PURI,1843.0,-43.0,35.0,12.0,23.0,0.0625,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,3,BBS,BHUBANESWAR,1781.0,KUR,1800.0,-19.0,30.0,35.0,-5.0,0.09375,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,4,CTC,CUTTACK,1753.0,BBS,1781.0,-28.0,31.0,30.0,1.0,0.125,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,5,JJKR,JAJPUR K ROAD,1681.0,CTC,1753.0,-72.0,22.0,31.0,-9.0,0.15625,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,6,BHC,BHADRAKH,1637.0,JJKR,1681.0,-44.0,20.0,22.0,-2.0,0.1875,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,7,BLS,BALASORE,1575.0,BHC,1637.0,-62.0,3.0,20.0,-17.0,0.21875,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,8,HIJ,HIJILLI,1463.0,BLS,1575.0,-112.0,18.0,3.0,15.0,0.25,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,9,TATA,TATANAGAR JN,1329.0,HIJ,1463.0,-134.0,1.0,18.0,-17.0,0.28125,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,10,CNI,CHANDIL JN,1293.0,TATA,1329.0,-36.0,1.0,1.0,0.0,0.3125,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,11,BBM,BARABHUM,1270.0,CNI,1293.0,-23.0,11.0,1.0,10.0,0.34375,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,12,PRR,PURULIA JN,1239.0,BBM,1270.0,-31.0,11.0,11.0,0.0,0.375,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,13,BKSC,BOKARO STL CITY,1178.0,PRR,1239.0,-61.0,26.0,11.0,15.0,0.40625,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,14,CRP,CHANDRAPURA,1163.0,BKSC,1178.0,-15.0,28.0,26.0,2.0,0.4375,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,15,GMO,NSC BOSE J GOMO,1146.0,CRP,1163.0,-17.0,11.0,28.0,-17.0,0.46875,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,16,GTS,GHATSILA,1365.0,GMO,1146.0,219.0,0.0,11.0,-11.0,0.5,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,17,HZD,HAZARIBAGH RD,1101.0,GTS,1365.0,-264.0,17.0,0.0,17.0,0.53125,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,18,PNME,PARASNATH,1128.0,HZD,1101.0,27.0,15.0,17.0,-2.0,0.5625,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,19,FTP,FATEHPUR,504.0,PNME,1128.0,-624.0,72.0,15.0,57.0,0.59375,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,20,PRYJ,PRAYAGRAJ JN,621.0,FTP,504.0,117.0,39.0,72.0,-33.0,0.625,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,21,BDL,VINDHYACHAL,702.0,PRYJ,621.0,81.0,,39.0,,0.65625,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,22,MZP,MIRZAPUR,710.0,BDL,702.0,8.0,33.0,,,0.6875,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,23,CAR,CHUNAR,741.0,MZP,710.0,31.0,33.0,33.0,0.0,0.71875,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,24,DDU,PT DEEN DAYAL UPADHYAY JN,773.0,CAR,741.0,32.0,11.0,33.0,-22.0,0.75,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,25,GOY,GOVINDPURI,424.0,DDU,773.0,-349.0,47.0,11.0,36.0,0.78125,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,26,SSM,SASARAM,873.0,GOY,424.0,449.0,11.0,47.0,-36.0,0.8125,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,27,DOS,DEHRI ON SONE,891.0,SSM,873.0,18.0,11.0,11.0,0.0,0.84375,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,28,AUBR,ANUGRAHA N ROAD,908.0,DOS,891.0,17.0,13.0,11.0,2.0,0.875,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,29,GAYA,GAYA JN,976.0,AUBR,908.0,68.0,7.0,13.0,-6.0,0.90625,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,30,PRP,PAHARPUR,1008.0,GAYA,976.0,32.0,0.0,7.0,-7.0,0.9375,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,31,KQR,KODERMA,1052.0,PRP,1008.0,44.0,0.0,0.0,0.0,0.96875,33,1,0,11,12802_running_history_with_distance.csv
12802_20251104,12802,2025-11-04,12802_ANVT_BBU,32,BBU,BHABUA ROAD,826.0,KQR,1052.0,-226.0,11.0,0.0,11.0,1.0,33,1,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,0,ANVT,ANAND VIHAR TRM,0.0,,,,9.0,,,0.0,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,1,PURI,PURI,1843.0,ANVT,0.0,1843.0,17.0,9.0,8.0,0.03125,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,2,KUR,KHURDA ROAD JN,1800.0,PURI,1843.0,-43.0,65.0,17.0,48.0,0.0625,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,3,BBS,BHUBANESWAR,1781.0,KUR,1800.0,-19.0,64.0,65.0,-1.0,0.09375,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,4,CTC,CUTTACK,1753.0,BBS,1781.0,-28.0,68.0,64.0,4.0,0.125,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,5,JJKR,JAJPUR K ROAD,1681.0,CTC,1753.0,-72.0,62.0,68.0,-6.0,0.15625,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,6,BHC,BHADRAKH,1637.0,JJKR,1681.0,-44.0,51.0,62.0,-11.0,0.1875,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,7,BLS,BALASORE,1575.0,BHC,1637.0,-62.0,50.0,51.0,-1.0,0.21875,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,8,HIJ,HIJILLI,1463.0,BLS,1575.0,-112.0,55.0,50.0,5.0,0.25,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,9,TATA,TATANAGAR JN,1329.0,HIJ,1463.0,-134.0,67.0,55.0,12.0,0.28125,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,10,CNI,CHANDIL JN,1293.0,TATA,1329.0,-36.0,37.0,67.0,-30.0,0.3125,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,11,BBM,BARABHUM,1270.0,CNI,1293.0,-23.0,42.0,37.0,5.0,0.34375,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,12,PRR,PURULIA JN,1239.0,BBM,1270.0,-31.0,35.0,42.0,-7.0,0.375,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,13,BKSC,BOKARO STL CITY,1178.0,PRR,1239.0,-61.0,35.0,35.0,0.0,0.40625,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,14,CRP,CHANDRAPURA,1163.0,BKSC,1178.0,-15.0,47.0,35.0,12.0,0.4375,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,15,GMO,NSC BOSE J GOMO,1146.0,CRP,1163.0,-17.0,53.0,47.0,6.0,0.46875,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,16,GTS,GHATSILA,1365.0,GMO,1146.0,219.0,76.0,53.0,23.0,0.5,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,17,HZD,HAZARIBAGH RD,1101.0,GTS,1365.0,-264.0,65.0,76.0,-11.0,0.53125,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,18,PNME,PARASNATH,1128.0,HZD,1101.0,27.0,71.0,65.0,6.0,0.5625,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,19,FTP,FATEHPUR,504.0,PNME,1128.0,-624.0,58.0,71.0,-13.0,0.59375,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,20,PRYJ,PRAYAGRAJ JN,621.0,FTP,504.0,117.0,34.0,58.0,-24.0,0.625,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,21,BDL,VINDHYACHAL,702.0,PRYJ,621.0,81.0,,34.0,,0.65625,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,22,MZP,MIRZAPUR,710.0,BDL,702.0,8.0,29.0,,,0.6875,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,23,CAR,CHUNAR,741.0,MZP,710.0,31.0,34.0,29.0,5.0,0.71875,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,24,DDU,PT DEEN DAYAL UPADHYAY JN,773.0,CAR,741.0,32.0,19.0,34.0,-15.0,0.75,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,25,GOY,GOVINDPURI,424.0,DDU,773.0,-349.0,17.0,19.0,-2.0,0.78125,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,26,SSM,SASARAM,873.0,GOY,424.0,449.0,23.0,17.0,6.0,0.8125,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,27,DOS,DEHRI ON SONE,891.0,SSM,873.0,18.0,29.0,23.0,6.0,0.84375,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,28,AUBR,ANUGRAHA N ROAD,908.0,DOS,891.0,17.0,32.0,29.0,3.0,0.875,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,29,GAYA,GAYA JN,976.0,AUBR,908.0,68.0,42.0,32.0,10.0,0.90625,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,30,PRP,PAHARPUR,1008.0,GAYA,976.0,32.0,27.0,42.0,-15.0,0.9375,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,31,KQR,KODERMA,1052.0,PRP,1008.0,44.0,36.0,27.0,9.0,0.96875,33,2,0,11,12802_running_history_with_distance.csv
12802_20251105,12802,2025-11-05,12802_ANVT_BBU,32,BBU,BHABUA ROAD,826.0,KQR,1052.0,-226.0,22.0,36.0,-14.0,1.0,33,2,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,0,ANVT,ANAND VIHAR TRM,0.0,,,,2.0,,,0.0,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,1,PURI,PURI,1843.0,ANVT,0.0,1843.0,221.0,2.0,219.0,0.03125,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,2,KUR,KHURDA ROAD JN,1800.0,PURI,1843.0,-43.0,259.0,221.0,38.0,0.0625,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,3,BBS,BHUBANESWAR,1781.0,KUR,1800.0,-19.0,248.0,259.0,-11.0,0.09375,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,4,CTC,CUTTACK,1753.0,BBS,1781.0,-28.0,245.0,248.0,-3.0,0.125,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,5,JJKR,JAJPUR K ROAD,1681.0,CTC,1753.0,-72.0,193.0,245.0,-52.0,0.15625,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,6,BHC,BHADRAKH,1637.0,JJKR,1681.0,-44.0,187.0,193.0,-6.0,0.1875,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,7,BLS,BALASORE,1575.0,BHC,1637.0,-62.0,170.0,187.0,-17.0,0.21875,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,8,HIJ,HIJILLI,1463.0,BLS,1575.0,-112.0,164.0,170.0,-6.0,0.25,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,9,TATA,TATANAGAR JN,1329.0,HIJ,1463.0,-134.0,112.0,164.0,-52.0,0.28125,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,10,CNI,CHANDIL JN,1293.0,TATA,1329.0,-36.0,11.0,112.0,-101.0,0.3125,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,11,BBM,BARABHUM,1270.0,CNI,1293.0,-23.0,7.0,11.0,-4.0,0.34375,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,12,PRR,PURULIA JN,1239.0,BBM,1270.0,-31.0,0.0,7.0,-7.0,0.375,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,13,BKSC,BOKARO STL CITY,1178.0,PRR,1239.0,-61.0,5.0,0.0,5.0,0.40625,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,14,CRP,CHANDRAPURA,1163.0,BKSC,1178.0,-15.0,26.0,5.0,21.0,0.4375,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,15,GMO,NSC BOSE J GOMO,1146.0,CRP,1163.0,-17.0,23.0,26.0,-3.0,0.46875,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,16,GTS,GHATSILA,1365.0,GMO,1146.0,219.0,154.0,23.0,131.0,0.5,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,17,HZD,HAZARIBAGH RD,1101.0,GTS,1365.0,-264.0,38.0,154.0,-116.0,0.53125,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,18,PNME,PARASNATH,1128.0,HZD,1101.0,27.0,40.0,38.0,2.0,0.5625,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,19,FTP,FATEHPUR,504.0,PNME,1128.0,-624.0,36.0,40.0,-4.0,0.59375,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,20,PRYJ,PRAYAGRAJ JN,621.0,FTP,504.0,117.0,4.0,36.0,-32.0,0.625,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,21,BDL,VINDHYACHAL,702.0,PRYJ,621.0,81.0,,4.0,,0.65625,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,22,MZP,MIRZAPUR,710.0,BDL,702.0,8.0,2.0,,,0.6875,33,3,0,11,12802_running_history_with_distance.csv
12802_20251106,12802,2025-11-06,12802_ANVT_BBU,23,CAR,CHUNAR,741.0,MZP,710.0,31.0,2.0,2.0,0.0,0.71875,33,3,0,11,12802_running_history_with_distance.csv
